order_id,order_time,customer_id,customer_name,is_member,product_id,product_name,category,quantity,unit_price,sales_amount,unit_cost,cost_amount,profit
O0172,2026-08-01 14:04:00,C006,ลูกค้า 6,True,S08,ถั่วอบ,ขนม,2,19,38,8,16,22
O0173,2026-08-16 09:08:00,C029,ลูกค้า 29,True,W04,ชาเขียว,เครื่องดื่ม,1,25,25,15,15,10
O0174,2026-08-01 11:36:00,C045,ลูกค้า 45,False,W03,น้ำอัดลม,เครื่องดื่ม,4,13,52,6,24,28
O0174,2026-08-01 11:36:00,C045,ลูกค้า 45,False,S07,เยลลี่,ขนม,4,25,100,18,72,28
O0175,2026-08-20 18:36:00,C044,ลูกค้า 44,True,S07,เยลลี่,ขนม,2,25,50,18,36,14
O0175,2026-08-20 18:36:00,C044,ลูกค้า 44,True,W04,ชาเขียว,เครื่องดื่ม,1,25,25,15,15,10
O0176,2026-08-21 21:56:00,C002,ลูกค้า 2,False,S09,ขนมแท่ง,ขนม,3,29,87,19,57,30
O0176,2026-08-21 21:56:00,C002,ลูกค้า 2,False,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,2,17,34,7,14,20
O0176,2026-08-21 21:56:00,C002,ลูกค้า 2,False,S08,ถั่วอบ,ขนม,3,19,57,8,24,33
O0177,2026-08-05 19:20:00,C015,ลูกค้า 15,False,S01,มันฝรั่งทอด,ขนม,3,18,54,12,36,18
O0177,2026-08-05 19:20:00,C015,ลูกค้า 15,False,W01,น้ำดื่ม,เครื่องดื่ม,2,21,42,15,30,12
O0177,2026-08-05 19:20:00,C015,ลูกค้า 15,False,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0178,2026-08-23 20:58:00,C004,ลูกค้า 4,True,W03,น้ำอัดลม,เครื่องดื่ม,4,13,52,6,24,28
O0179,2026-08-05 12:54:00,C040,ลูกค้า 40,False,W01,น้ำดื่ม,เครื่องดื่ม,3,21,63,15,45,18
O0179,2026-08-05 12:54:00,C040,ลูกค้า 40,False,W04,ชาเขียว,เครื่องดื่ม,3,25,75,15,45,30
O0179,2026-08-05 12:54:00,C040,ลูกค้า 40,False,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0180,2026-08-28 12:16:00,C004,ลูกค้า 4,True,S01,มันฝรั่งทอด,ขนม,2,18,36,12,24,12
O0180,2026-08-28 12:16:00,C004,ลูกค้า 4,True,W02,น้ำแร่,เครื่องดื่ม,3,17,51,7,21,30
O0180,2026-08-28 12:16:00,C004,ลูกค้า 4,True,S03,ช็อกโกแลต,ขนม,3,30,90,16,48,42
O0180,2026-08-28 12:16:00,C004,ลูกค้า 4,True,W04,ชาเขียว,เครื่องดื่ม,4,25,100,15,60,40
O0181,2026-08-19 15:33:00,C026,ลูกค้า 26,False,S09,ขนมแท่ง,ขนม,3,29,87,19,57,30
O0182,2026-08-05 07:01:00,C012,ลูกค้า 12,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,3,17,51,7,21,30
O0182,2026-08-05 07:01:00,C012,ลูกค้า 12,True,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0183,2026-08-19 14:49:00,C026,ลูกค้า 26,False,S01,มันฝรั่งทอด,ขนม,4,18,72,12,48,24
O0183,2026-08-19 14:49:00,C026,ลูกค้า 26,False,S02,ขนมปังกรอบ,ขนม,1,23,23,17,17,6
O0183,2026-08-19 14:49:00,C026,ลูกค้า 26,False,S10,เค้ก,ขนม,4,21,84,13,52,32
O0184,2026-08-12 20:21:00,C031,ลูกค้า 31,True,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0184,2026-08-12 20:21:00,C031,ลูกค้า 31,True,S10,เค้ก,ขนม,2,21,42,13,26,16
O0184,2026-08-12 20:21:00,C031,ลูกค้า 31,True,S04,เวเฟอร์,ขนม,4,18,72,13,52,20
O0185,2026-08-30 08:23:00,C006,ลูกค้า 6,True,S05,คุกกี้,ขนม,4,18,72,12,48,24
O0186,2026-08-04 16:15:00,C040,ลูกค้า 40,False,S07,เยลลี่,ขนม,1,25,25,18,18,7
O0186,2026-08-04 16:15:00,C040,ลูกค้า 40,False,S08,ถั่วอบ,ขนม,3,19,57,8,24,33
O0186,2026-08-04 16:15:00,C040,ลูกค้า 40,False,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,2,17,34,7,14,20
O0186,2026-08-04 16:15:00,C040,ลูกค้า 40,False,S03,ช็อกโกแลต,ขนม,3,30,90,16,48,42
O0187,2026-08-27 18:30:00,C049,ลูกค้า 49,True,S02,ขนมปังกรอบ,ขนม,4,23,92,17,68,24
O0188,2026-08-22 20:40:00,C040,ลูกค้า 40,False,W02,น้ำแร่,เครื่องดื่ม,1,17,17,7,7,10
O0188,2026-08-22 20:40:00,C040,ลูกค้า 40,False,S03,ช็อกโกแลต,ขนม,4,30,120,16,64,56
O0188,2026-08-22 20:40:00,C040,ลูกค้า 40,False,S06,ข้าวเกรียบ,ขนม,1,25,25,10,10,15
O0189,2026-08-05 20:33:00,C044,ลูกค้า 44,True,W02,น้ำแร่,เครื่องดื่ม,1,17,17,7,7,10
O0189,2026-08-05 20:33:00,C044,ลูกค้า 44,True,S02,ขนมปังกรอบ,ขนม,3,23,69,17,51,18
O0189,2026-08-05 20:33:00,C044,ลูกค้า 44,True,S05,คุกกี้,ขนม,1,18,18,12,12,6
O0189,2026-08-05 20:33:00,C044,ลูกค้า 44,True,W03,น้ำอัดลม,เครื่องดื่ม,4,13,52,6,24,28
O0190,2026-08-26 08:22:00,C032,ลูกค้า 32,False,S10,เค้ก,ขนม,1,21,21,13,13,8
O0190,2026-08-26 08:22:00,C032,ลูกค้า 32,False,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0190,2026-08-26 08:22:00,C032,ลูกค้า 32,False,S07,เยลลี่,ขนม,1,25,25,18,18,7
O0191,2026-08-04 10:57:00,C001,ลูกค้า 1,True,W02,น้ำแร่,เครื่องดื่ม,2,17,34,7,14,20
O0191,2026-08-04 10:57:00,C001,ลูกค้า 1,True,S03,ช็อกโกแลต,ขนม,3,30,90,16,48,42
O0191,2026-08-04 10:57:00,C001,ลูกค้า 1,True,W04,ชาเขียว,เครื่องดื่ม,1,25,25,15,15,10
O0192,2026-08-16 19:50:00,C035,ลูกค้า 35,True,S10,เค้ก,ขนม,3,21,63,13,39,24
O0193,2026-08-24 21:49:00,C040,ลูกค้า 40,False,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,2,17,34,7,14,20
O0193,2026-08-24 21:49:00,C040,ลูกค้า 40,False,W01,น้ำดื่ม,เครื่องดื่ม,4,21,84,15,60,24
O0193,2026-08-24 21:49:00,C040,ลูกค้า 40,False,S07,เยลลี่,ขนม,4,25,100,18,72,28
O0193,2026-08-24 21:49:00,C040,ลูกค้า 40,False,S03,ช็อกโกแลต,ขนม,4,30,120,16,64,56
O0194,2026-08-26 18:28:00,C037,ลูกค้า 37,False,S10,เค้ก,ขนม,3,21,63,13,39,24
O0195,2026-08-25 11:45:00,C036,ลูกค้า 36,False,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,1,17,17,7,7,10
O0195,2026-08-25 11:45:00,C036,ลูกค้า 36,False,S08,ถั่วอบ,ขนม,1,19,19,8,8,11
O0195,2026-08-25 11:45:00,C036,ลูกค้า 36,False,W01,น้ำดื่ม,เครื่องดื่ม,1,21,21,15,15,6
O0196,2026-08-26 07:47:00,C039,ลูกค้า 39,True,S10,เค้ก,ขนม,4,21,84,13,52,32
O0196,2026-08-26 07:47:00,C039,ลูกค้า 39,True,S01,มันฝรั่งทอด,ขนม,3,18,54,12,36,18
O0196,2026-08-26 07:47:00,C039,ลูกค้า 39,True,S03,ช็อกโกแลต,ขนม,1,30,30,16,16,14
O0197,2026-08-18 15:14:00,C013,ลูกค้า 13,False,S01,มันฝรั่งทอด,ขนม,1,18,18,12,12,6
O0197,2026-08-18 15:14:00,C013,ลูกค้า 13,False,W02,น้ำแร่,เครื่องดื่ม,1,17,17,7,7,10
O0197,2026-08-18 15:14:00,C013,ลูกค้า 13,False,S05,คุกกี้,ขนม,4,18,72,12,48,24
O0198,2026-08-30 11:47:00,C016,ลูกค้า 16,True,S05,คุกกี้,ขนม,4,18,72,12,48,24
O0198,2026-08-30 11:47:00,C016,ลูกค้า 16,True,S01,มันฝรั่งทอด,ขนม,3,18,54,12,36,18
O0198,2026-08-30 11:47:00,C016,ลูกค้า 16,True,S06,ข้าวเกรียบ,ขนม,2,25,50,10,20,30
O0198,2026-08-30 11:47:00,C016,ลูกค้า 16,True,S03,ช็อกโกแลต,ขนม,4,30,120,16,64,56
O0199,2026-08-04 12:28:00,C025,ลูกค้า 25,True,S04,เวเฟอร์,ขนม,1,18,18,13,13,5
O0199,2026-08-04 12:28:00,C025,ลูกค้า 25,True,S07,เยลลี่,ขนม,2,25,50,18,36,14
O0200,2026-08-20 11:45:00,C030,ลูกค้า 30,True,W01,น้ำดื่ม,เครื่องดื่ม,1,21,21,15,15,6
O0200,2026-08-20 11:45:00,C030,ลูกค้า 30,True,W02,น้ำแร่,เครื่องดื่ม,2,17,34,7,14,20
O0200,2026-08-20 11:45:00,C030,ลูกค้า 30,True,S04,เวเฟอร์,ขนม,3,18,54,13,39,15
O0200,2026-08-20 11:45:00,C030,ลูกค้า 30,True,S06,ข้าวเกรียบ,ขนม,3,25,75,10,30,45
O0201,2026-08-25 08:14:00,C015,ลูกค้า 15,False,S10,เค้ก,ขนม,2,21,42,13,26,16
O0202,2026-08-14 13:40:00,C009,ลูกค้า 9,False,S08,ถั่วอบ,ขนม,1,19,19,8,8,11
O0202,2026-08-14 13:40:00,C009,ลูกค้า 9,False,W01,น้ำดื่ม,เครื่องดื่ม,1,21,21,15,15,6
O0203,2026-08-14 16:10:00,C032,ลูกค้า 32,False,S05,คุกกี้,ขนม,4,18,72,12,48,24
O0203,2026-08-14 16:10:00,C032,ลูกค้า 32,False,S08,ถั่วอบ,ขนม,2,19,38,8,16,22
O0203,2026-08-14 16:10:00,C032,ลูกค้า 32,False,W02,น้ำแร่,เครื่องดื่ม,2,17,34,7,14,20
O0204,2026-08-20 11:04:00,C003,ลูกค้า 3,True,S08,ถั่วอบ,ขนม,1,19,19,8,8,11
O0204,2026-08-20 11:04:00,C003,ลูกค้า 3,True,W03,น้ำอัดลม,เครื่องดื่ม,4,13,52,6,24,28
O0205,2026-08-28 07:07:00,C035,ลูกค้า 35,True,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0205,2026-08-28 07:07:00,C035,ลูกค้า 35,True,W02,น้ำแร่,เครื่องดื่ม,3,17,51,7,21,30
O0205,2026-08-28 07:07:00,C035,ลูกค้า 35,True,S02,ขนมปังกรอบ,ขนม,2,23,46,17,34,12
O0205,2026-08-28 07:07:00,C035,ลูกค้า 35,True,S01,มันฝรั่งทอด,ขนม,2,18,36,12,24,12
O0206,2026-08-25 07:40:00,C015,ลูกค้า 15,False,W03,น้ำอัดลม,เครื่องดื่ม,4,13,52,6,24,28
O0206,2026-08-25 07:40:00,C015,ลูกค้า 15,False,S01,มันฝรั่งทอด,ขนม,2,18,36,12,24,12
O0207,2026-08-20 08:11:00,C001,ลูกค้า 1,True,W03,น้ำอัดลม,เครื่องดื่ม,4,13,52,6,24,28
O0207,2026-08-20 08:11:00,C001,ลูกค้า 1,True,W01,น้ำดื่ม,เครื่องดื่ม,1,21,21,15,15,6
O0207,2026-08-20 08:11:00,C001,ลูกค้า 1,True,S08,ถั่วอบ,ขนม,3,19,57,8,24,33
O0207,2026-08-20 08:11:00,C001,ลูกค้า 1,True,S05,คุกกี้,ขนม,2,18,36,12,24,12
O0208,2026-08-05 07:31:00,C030,ลูกค้า 30,True,S08,ถั่วอบ,ขนม,2,19,38,8,16,22
O0208,2026-08-05 07:31:00,C030,ลูกค้า 30,True,S06,ข้าวเกรียบ,ขนม,3,25,75,10,30,45
O0208,2026-08-05 07:31:00,C030,ลูกค้า 30,True,W01,น้ำดื่ม,เครื่องดื่ม,2,21,42,15,30,12
O0209,2026-08-05 09:25:00,C031,ลูกค้า 31,True,S09,ขนมแท่ง,ขนม,2,29,58,19,38,20
O0209,2026-08-05 09:25:00,C031,ลูกค้า 31,True,S04,เวเฟอร์,ขนม,4,18,72,13,52,20
O0209,2026-08-05 09:25:00,C031,ลูกค้า 31,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,2,17,34,7,14,20
O0210,2026-08-10 09:59:00,C005,ลูกค้า 5,True,S01,มันฝรั่งทอด,ขนม,2,18,36,12,24,12
O0211,2026-08-28 15:56:00,C047,ลูกค้า 47,True,W01,น้ำดื่ม,เครื่องดื่ม,1,21,21,15,15,6
O0212,2026-08-16 19:54:00,C018,ลูกค้า 18,True,S07,เยลลี่,ขนม,2,25,50,18,36,14
O0212,2026-08-16 19:54:00,C018,ลูกค้า 18,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,2,17,34,7,14,20
O0212,2026-08-16 19:54:00,C018,ลูกค้า 18,True,S02,ขนมปังกรอบ,ขนม,1,23,23,17,17,6
O0212,2026-08-16 19:54:00,C018,ลูกค้า 18,True,S09,ขนมแท่ง,ขนม,2,29,58,19,38,20
O0213,2026-08-15 14:44:00,C048,ลูกค้า 48,True,W02,น้ำแร่,เครื่องดื่ม,4,17,68,7,28,40
O0213,2026-08-15 14:44:00,C048,ลูกค้า 48,True,W01,น้ำดื่ม,เครื่องดื่ม,3,21,63,15,45,18
O0213,2026-08-15 14:44:00,C048,ลูกค้า 48,True,S05,คุกกี้,ขนม,1,18,18,12,12,6
O0213,2026-08-15 14:44:00,C048,ลูกค้า 48,True,S04,เวเฟอร์,ขนม,2,18,36,13,26,10
O0214,2026-08-25 21:47:00,C034,ลูกค้า 34,False,S08,ถั่วอบ,ขนม,1,19,19,8,8,11
O0215,2026-08-30 15:27:00,C028,ลูกค้า 28,True,W01,น้ำดื่ม,เครื่องดื่ม,2,21,42,15,30,12
O0215,2026-08-30 15:27:00,C028,ลูกค้า 28,True,S04,เวเฟอร์,ขนม,4,18,72,13,52,20
O0216,2026-08-07 17:45:00,C036,ลูกค้า 36,False,S01,มันฝรั่งทอด,ขนม,4,18,72,12,48,24
O0216,2026-08-07 17:45:00,C036,ลูกค้า 36,False,S10,เค้ก,ขนม,4,21,84,13,52,32
O0216,2026-08-07 17:45:00,C036,ลูกค้า 36,False,S06,ข้าวเกรียบ,ขนม,2,25,50,10,20,30
O0216,2026-08-07 17:45:00,C036,ลูกค้า 36,False,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0217,2026-08-04 19:01:00,C032,ลูกค้า 32,False,S03,ช็อกโกแลต,ขนม,4,30,120,16,64,56
O0217,2026-08-04 19:01:00,C032,ลูกค้า 32,False,S08,ถั่วอบ,ขนม,4,19,76,8,32,44
O0217,2026-08-04 19:01:00,C032,ลูกค้า 32,False,S04,เวเฟอร์,ขนม,2,18,36,13,26,10
O0218,2026-08-30 19:15:00,C001,ลูกค้า 1,True,S04,เวเฟอร์,ขนม,4,18,72,13,52,20
O0218,2026-08-30 19:15:00,C001,ลูกค้า 1,True,W04,ชาเขียว,เครื่องดื่ม,3,25,75,15,45,30
O0219,2026-08-19 17:07:00,C029,ลูกค้า 29,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,2,17,34,7,14,20
O0220,2026-08-15 07:56:00,C049,ลูกค้า 49,True,S10,เค้ก,ขนม,1,21,21,13,13,8
O0220,2026-08-15 07:56:00,C049,ลูกค้า 49,True,S04,เวเฟอร์,ขนม,4,18,72,13,52,20
O0220,2026-08-15 07:56:00,C049,ลูกค้า 49,True,S05,คุกกี้,ขนม,2,18,36,12,24,12
O0221,2026-08-03 17:23:00,C013,ลูกค้า 13,False,W02,น้ำแร่,เครื่องดื่ม,1,17,17,7,7,10
O0221,2026-08-03 17:23:00,C013,ลูกค้า 13,False,W03,น้ำอัดลม,เครื่องดื่ม,4,13,52,6,24,28
O0221,2026-08-03 17:23:00,C013,ลูกค้า 13,False,S01,มันฝรั่งทอด,ขนม,2,18,36,12,24,12
O0222,2026-08-29 08:21:00,C031,ลูกค้า 31,True,S02,ขนมปังกรอบ,ขนม,4,23,92,17,68,24
O0222,2026-08-29 08:21:00,C031,ลูกค้า 31,True,S01,มันฝรั่งทอด,ขนม,2,18,36,12,24,12
O0223,2026-08-10 15:35:00,C040,ลูกค้า 40,False,S05,คุกกี้,ขนม,2,18,36,12,24,12
O0223,2026-08-10 15:35:00,C040,ลูกค้า 40,False,S10,เค้ก,ขนม,3,21,63,13,39,24
O0224,2026-08-30 14:51:00,C009,ลูกค้า 9,False,W02,น้ำแร่,เครื่องดื่ม,1,17,17,7,7,10
O0224,2026-08-30 14:51:00,C009,ลูกค้า 9,False,W01,น้ำดื่ม,เครื่องดื่ม,2,21,42,15,30,12
O0224,2026-08-30 14:51:00,C009,ลูกค้า 9,False,S04,เวเฟอร์,ขนม,3,18,54,13,39,15
O0225,2026-08-22 17:11:00,C013,ลูกค้า 13,False,S02,ขนมปังกรอบ,ขนม,1,23,23,17,17,6
O0225,2026-08-22 17:11:00,C013,ลูกค้า 13,False,W03,น้ำอัดลม,เครื่องดื่ม,1,13,13,6,6,7
O0226,2026-08-14 07:14:00,C040,ลูกค้า 40,False,S09,ขนมแท่ง,ขนม,3,29,87,19,57,30
O0227,2026-08-29 11:07:00,C046,ลูกค้า 46,False,S08,ถั่วอบ,ขนม,2,19,38,8,16,22
O0228,2026-08-16 19:33:00,C003,ลูกค้า 3,True,S05,คุกกี้,ขนม,4,18,72,12,48,24
O0228,2026-08-16 19:33:00,C003,ลูกค้า 3,True,S10,เค้ก,ขนม,3,21,63,13,39,24
O0229,2026-08-28 21:19:00,C039,ลูกค้า 39,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,3,17,51,7,21,30
O0230,2026-08-21 14:36:00,C016,ลูกค้า 16,True,W02,น้ำแร่,เครื่องดื่ม,2,17,34,7,14,20
O0230,2026-08-21 14:36:00,C016,ลูกค้า 16,True,S04,เวเฟอร์,ขนม,2,18,36,13,26,10
O0231,2026-08-16 10:07:00,C017,ลูกค้า 17,False,S03,ช็อกโกแลต,ขนม,4,30,120,16,64,56
O0232,2026-08-12 11:47:00,C017,ลูกค้า 17,False,W02,น้ำแร่,เครื่องดื่ม,3,17,51,7,21,30
O0233,2026-08-06 10:07:00,C037,ลูกค้า 37,False,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,4,17,68,7,28,40
O0233,2026-08-06 10:07:00,C037,ลูกค้า 37,False,S07,เยลลี่,ขนม,4,25,100,18,72,28
O0233,2026-08-06 10:07:00,C037,ลูกค้า 37,False,W03,น้ำอัดลม,เครื่องดื่ม,1,13,13,6,6,7
O0233,2026-08-06 10:07:00,C037,ลูกค้า 37,False,W04,ชาเขียว,เครื่องดื่ม,1,25,25,15,15,10
O0234,2026-08-09 13:53:00,C019,ลูกค้า 19,True,S03,ช็อกโกแลต,ขนม,2,30,60,16,32,28
O0234,2026-08-09 13:53:00,C019,ลูกค้า 19,True,W03,น้ำอัดลม,เครื่องดื่ม,3,13,39,6,18,21
O0234,2026-08-09 13:53:00,C019,ลูกค้า 19,True,W04,ชาเขียว,เครื่องดื่ม,3,25,75,15,45,30
O0235,2026-08-18 15:47:00,C004,ลูกค้า 4,True,S03,ช็อกโกแลต,ขนม,2,30,60,16,32,28
O0235,2026-08-18 15:47:00,C004,ลูกค้า 4,True,S04,เวเฟอร์,ขนม,1,18,18,13,13,5
O0235,2026-08-18 15:47:00,C004,ลูกค้า 4,True,S02,ขนมปังกรอบ,ขนม,4,23,92,17,68,24
O0235,2026-08-18 15:47:00,C004,ลูกค้า 4,True,W02,น้ำแร่,เครื่องดื่ม,3,17,51,7,21,30
O0236,2026-08-09 08:13:00,C007,ลูกค้า 7,False,S04,เวเฟอร์,ขนม,4,18,72,13,52,20
O0236,2026-08-09 08:13:00,C007,ลูกค้า 7,False,S01,มันฝรั่งทอด,ขนม,2,18,36,12,24,12
O0236,2026-08-09 08:13:00,C007,ลูกค้า 7,False,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,3,17,51,7,21,30
O0237,2026-08-29 18:08:00,C011,ลูกค้า 11,True,S07,เยลลี่,ขนม,3,25,75,18,54,21
O0237,2026-08-29 18:08:00,C011,ลูกค้า 11,True,S06,ข้าวเกรียบ,ขนม,3,25,75,10,30,45
O0238,2026-08-21 17:43:00,C004,ลูกค้า 4,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,2,17,34,7,14,20
O0238,2026-08-21 17:43:00,C004,ลูกค้า 4,True,S07,เยลลี่,ขนม,1,25,25,18,18,7
O0239,2026-08-12 13:39:00,C050,ลูกค้า 50,False,W04,ชาเขียว,เครื่องดื่ม,3,25,75,15,45,30
O0240,2026-08-06 07:51:00,C045,ลูกค้า 45,False,S05,คุกกี้,ขนม,4,18,72,12,48,24
O0240,2026-08-06 07:51:00,C045,ลูกค้า 45,False,S07,เยลลี่,ขนม,2,25,50,18,36,14
O0241,2026-08-11 15:00:00,C048,ลูกค้า 48,True,W03,น้ำอัดลม,เครื่องดื่ม,2,13,26,6,12,14
O0242,2026-08-24 14:42:00,C032,ลูกค้า 32,False,W01,น้ำดื่ม,เครื่องดื่ม,1,21,21,15,15,6
O0243,2026-08-24 18:27:00,C034,ลูกค้า 34,False,W02,น้ำแร่,เครื่องดื่ม,3,17,51,7,21,30
O0243,2026-08-24 18:27:00,C034,ลูกค้า 34,False,S06,ข้าวเกรียบ,ขนม,2,25,50,10,20,30
O0244,2026-08-06 12:06:00,C025,ลูกค้า 25,True,W02,น้ำแร่,เครื่องดื่ม,4,17,68,7,28,40
O0245,2026-08-01 10:28:00,C046,ลูกค้า 46,False,S05,คุกกี้,ขนม,3,18,54,12,36,18
O0246,2026-08-30 10:42:00,C019,ลูกค้า 19,True,W01,น้ำดื่ม,เครื่องดื่ม,4,21,84,15,60,24
O0246,2026-08-30 10:42:00,C019,ลูกค้า 19,True,S10,เค้ก,ขนม,4,21,84,13,52,32
O0246,2026-08-30 10:42:00,C019,ลูกค้า 19,True,S01,มันฝรั่งทอด,ขนม,4,18,72,12,48,24
O0247,2026-08-05 08:30:00,C018,ลูกค้า 18,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,3,17,51,7,21,30
O0248,2026-08-28 13:02:00,C028,ลูกค้า 28,True,S07,เยลลี่,ขนม,2,25,50,18,36,14
O0248,2026-08-28 13:02:00,C028,ลูกค้า 28,True,S03,ช็อกโกแลต,ขนม,3,30,90,16,48,42
O0248,2026-08-28 13:02:00,C028,ลูกค้า 28,True,S10,เค้ก,ขนม,4,21,84,13,52,32
O0249,2026-08-03 19:06:00,C043,ลูกค้า 43,True,W04,ชาเขียว,เครื่องดื่ม,2,25,50,15,30,20
O0249,2026-08-03 19:06:00,C043,ลูกค้า 43,True,S06,ข้าวเกรียบ,ขนม,2,25,50,10,20,30
O0249,2026-08-03 19:06:00,C043,ลูกค้า 43,True,S10,เค้ก,ขนม,4,21,84,13,52,32
O0250,2026-08-20 13:23:00,C050,ลูกค้า 50,False,S07,เยลลี่,ขนม,4,25,100,18,72,28
O0250,2026-08-20 13:23:00,C050,ลูกค้า 50,False,W02,น้ำแร่,เครื่องดื่ม,2,17,34,7,14,20
O0250,2026-08-20 13:23:00,C050,ลูกค้า 50,False,S05,คุกกี้,ขนม,1,18,18,12,12,6
O0251,2026-08-30 09:41:00,C028,ลูกค้า 28,True,W03,น้ำอัดลม,เครื่องดื่ม,1,13,13,6,6,7
O0251,2026-08-30 09:41:00,C028,ลูกค้า 28,True,S10,เค้ก,ขนม,3,21,63,13,39,24
O0251,2026-08-30 09:41:00,C028,ลูกค้า 28,True,S03,ช็อกโกแลต,ขนม,2,30,60,16,32,28
O0251,2026-08-30 09:41:00,C028,ลูกค้า 28,True,S06,ข้าวเกรียบ,ขนม,2,25,50,10,20,30
O0252,2026-08-11 12:48:00,C046,ลูกค้า 46,False,W03,น้ำอัดลม,เครื่องดื่ม,3,13,39,6,18,21
O0252,2026-08-11 12:48:00,C046,ลูกค้า 46,False,S09,ขนมแท่ง,ขนม,4,29,116,19,76,40
O0252,2026-08-11 12:48:00,C046,ลูกค้า 46,False,W01,น้ำดื่ม,เครื่องดื่ม,2,21,42,15,30,12
O0253,2026-08-03 12:01:00,C025,ลูกค้า 25,True,S10,เค้ก,ขนม,2,21,42,13,26,16
O0253,2026-08-03 12:01:00,C025,ลูกค้า 25,True,W04,ชาเขียว,เครื่องดื่ม,4,25,100,15,60,40
O0253,2026-08-03 12:01:00,C025,ลูกค้า 25,True,S06,ข้าวเกรียบ,ขนม,4,25,100,10,40,60
O0254,2026-08-01 10:53:00,C049,ลูกค้า 49,True,W01,น้ำดื่ม,เครื่องดื่ม,2,21,42,15,30,12
O0254,2026-08-01 10:53:00,C049,ลูกค้า 49,True,S05,คุกกี้,ขนม,3,18,54,12,36,18
O0254,2026-08-01 10:53:00,C049,ลูกค้า 49,True,S09,ขนมแท่ง,ขนม,3,29,87,19,57,30
O0255,2026-08-09 19:50:00,C043,ลูกค้า 43,True,S01,มันฝรั่งทอด,ขนม,4,18,72,12,48,24
O0256,2026-08-25 19:51:00,C005,ลูกค้า 5,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,3,17,51,7,21,30
O0256,2026-08-25 19:51:00,C005,ลูกค้า 5,True,S06,ข้าวเกรียบ,ขนม,1,25,25,10,10,15
O0256,2026-08-25 19:51:00,C005,ลูกค้า 5,True,S05,คุกกี้,ขนม,3,18,54,12,36,18
O0257,2026-08-06 19:00:00,C018,ลูกค้า 18,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,1,17,17,7,7,10
O0257,2026-08-06 19:00:00,C018,ลูกค้า 18,True,S03,ช็อกโกแลต,ขนม,1,30,30,16,16,14
O0257,2026-08-06 19:00:00,C018,ลูกค้า 18,True,S07,เยลลี่,ขนม,1,25,25,18,18,7
O0257,2026-08-06 19:00:00,C018,ลูกค้า 18,True,S08,ถั่วอบ,ขนม,2,19,38,8,16,22
O0258,2026-08-07 12:28:00,C039,ลูกค้า 39,True,S06,ข้าวเกรียบ,ขนม,3,25,75,10,30,45
O0258,2026-08-07 12:28:00,C039,ลูกค้า 39,True,S03,ช็อกโกแลต,ขนม,3,30,90,16,48,42
O0258,2026-08-07 12:28:00,C039,ลูกค้า 39,True,S10,เค้ก,ขนม,3,21,63,13,39,24
O0259,2026-08-06 11:20:00,C050,ลูกค้า 50,False,S03,ช็อกโกแลต,ขนม,3,30,90,16,48,42
O0259,2026-08-06 11:20:00,C050,ลูกค้า 50,False,W04,ชาเขียว,เครื่องดื่ม,3,25,75,15,45,30
O0259,2026-08-06 11:20:00,C050,ลูกค้า 50,False,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0260,2026-08-21 15:53:00,C047,ลูกค้า 47,True,W01,น้ำดื่ม,เครื่องดื่ม,1,21,21,15,15,6
O0260,2026-08-21 15:53:00,C047,ลูกค้า 47,True,S01,มันฝรั่งทอด,ขนม,4,18,72,12,48,24
O0261,2026-08-22 13:54:00,C037,ลูกค้า 37,False,S06,ข้าวเกรียบ,ขนม,1,25,25,10,10,15
O0262,2026-08-19 09:38:00,C022,ลูกค้า 22,False,S05,คุกกี้,ขนม,3,18,54,12,36,18
O0262,2026-08-19 09:38:00,C022,ลูกค้า 22,False,S04,เวเฟอร์,ขนม,1,18,18,13,13,5
O0262,2026-08-19 09:38:00,C022,ลูกค้า 22,False,S02,ขนมปังกรอบ,ขนม,4,23,92,17,68,24
O0262,2026-08-19 09:38:00,C022,ลูกค้า 22,False,S07,เยลลี่,ขนม,3,25,75,18,54,21
